s
8032
7668,1614,181
4689,6715,547
3435,2872,286
3272,5757,39
3032,2777,201
2901,1247,45
1087,3505,93
7025,4919,748
2686,3687,871
4045,7374,235
6789,7811,501
5034,4280,736
6838,3356,134
652,7971,375
755,4870,350
2793,1192,563
2670,4358,341
1080,4355,440
7210,5913,236
346,4616,545
3210,423,306
731,2575,264
1243,6144,583
2619,2886,843
4994,6675,285
5024,6805,877
5589,929,76
4950,6164,898
7400,6693,850
5866,242,136
6229,87,446
3055,3217,840
4430,7811,683
1625,3593,404
1643,3125,950
6660,5543,538
6071,2291,421
5618,7515,397
3710,7464,531
3230,7879,341
100,588,856
226,6,992
3655,7271,961
7179,4370,584
1883,6038,252
4222,161,333
3937,599,285
7260,6329,918
3115,5540,694
5080,2217,159
3530,4138,167
1193,3710,95
1836,683,468
1486,2167,701
2735,3967,938
6383,7877,184
2863,1917,588
8027,2781,461
4800,7560,216
5253,3506,4
8021,3748,798
4664,7099,484
3717,4357,826
5050,3764,198
6581,3490,945
7185,6668,701
903,2517,44
299,6542,613
3935,1698,58
5485,6768,541
4919,3754,536
7154,7121,659
983,1257,274
4917,6434,214
1983,1763,596
3907,2845,772
5417,3364,24
4658,6220,190
1457,4365,680
3753,4540,974
743,2477,210
1070,2719,883
2308,3398,507
6156,7381,364
4476,6386,877
1468,1643,211
5534,5885,750
4879,1661,775
4031,3981,731
7597,604,512
7348,7406,589
7155,452,743
5126,3394,744
5951,3706,809
2611,6042,669
1608,525,872
4506,1082,202
1750,3627,691
6830,1184,296
1608,1601,57
7199,3148,686
5842,3469,566
3100,312,181
5305,2571,439
4805,4938,453
2508,1888,857
4450,7803,929
3426,2533,701
7857,5726,809
3912,2576,557
176,4437,6
2270,3124,226
1697,1404,412
6766,7476,562
4431,8003,222
7710,6238,300
3616,878,915
2834,2019,71
6856,5888,837
5718,6316,727
6285,3099,31
2392,2088,21
429,3043,824
6004,1595,712
6494,6392,514
1620,5733,484
4361,606,96
6720,5137,197
3420,4810,88
5666,4210,573
5448,7312,20
7599,5619,113
1023,7437,153
3827,7265,535
6579,5522,452
5900,4798,392
3179,1275,301
5937,3887,320
7354,5795,799
4933,7953,748
6238,6370,258
1896,1213,974
6786,3989,346
3621,2115,325
7334,3089,37
500,6333,311
1737,3374,991
6115,5798,661
2768,5962,179
2382,1080,316
4188,1167,642
322,1870,834
2443,1685,555
7329,2429,885
5271,941,356
7488,5801,60
5665,7711,465
1149,7622,90
7947,7952,492
4510,6551,474
7304,6395,155
518,7647,87
4953,4849,564
7178,5679,907
5818,7791,904
7080,6171,890
6968,2904,707
7107,955,181
7764,931,65
2876,3945,443
1544,4494,554
5457,4222,5
3140,6335,329
2487,7608,464
2697,2451,710
3868,4817,530
5810,2961,429
3437,5009,30
1054,5681,76
6896,6266,379
3908,7863,167
6002,261,564
1643,656,749
2133,1829,82
451,7763,113
5067,5175,383
5732,1002,837
7723,7022,955
3083,7131,465
5730,7787,407
5602,3199,820
7777,7667,760
1943,3404,421
7140,3455,788
446,1440,678
5583,7895,795
182,3123,731
3887,2917,20
2482,6999,551
407,5390,920
7290,2452,614
6021,6094,829
919,151,478
5749,3169,392
7912,6927,643
6964,2819,697
98,138,471
846,556,780
3625,6687,721
2172,6154,607
3932,3366,967
1914,1421,457
1584,2845,261
749,7678,491
6132,7208,741
4701,7616,821
6313,4080,349
5215,5051,811
1829,249,473
2026,739,803
5513,5379,26
4073,1906,747
5759,1661,495
3062,4659,28
909,6980,536
1844,7011,395
7649,5576,149
3797,2965,48
5117,7444,102
2754,1540,513
1060,3699,936
7096,3328,354
1068,2128,439
1073,415,762
7481,107,15
1057,3989,114
3191,5087,653
5808,3798,780
3770,5663,243
1985,5352,691
1952,3119,322
2475,2148,646
5528,2859,902
5897,6813,652
4002,2616,155
3408,7900,845
5088,6761,273
2071,7152,22
2276,7358,657
2580,3032,457
4617,4610,633
5251,6755,179
7073,6880,51
2026,1693,746
2217,4922,691
3079,3190,172
1759,2154,49
3570,6894,412
2700,7215,42
4337,8024,827
4841,7729,893
5940,7545,513
1169,6731,938
7214,319,487
3925,1129,561
6853,6067,920
4585,1297,651
2826,1620,283
5413,6986,578
5281,146,414
674,5091,99
3410,5643,922
4042,6325,507
2543,4147,736
6385,4664,101
5386,1113,132
1515,7306,97
4624,157,80
3186,2886,869
324,2850,674
7101,738,934
28,5009,245
6722,7512,566
1494,1133,738
1321,2997,773
2262,4608,296
6041,2616,152
2101,5484,398
3642,977,793
6370,1378,541
2777,7550,242
2135,4176,756
4808,3860,447
1720,6002,53
2701,1926,307
4681,768,28
5714,7371,126
2731,1778,19
3957,784,730
2078,4022,206
7196,1787,906
1446,378,299
6131,5152,835
2040,8001,796
532,2183,962
7633,3869,640
840,5451,195
1872,3843,504
1242,3137,738
4664,299,997
4791,4868,208
2286,5954,230
3875,1487,623
7438,1116,280
1685,5180,536
6167,3149,432
5885,990,673
2080,2668,260
5774,500,47
293,2909,103
172,1504,991
7851,2365,517
909,502,505
2481,7895,363
5524,6405,668
1890,6909,508
4735,4554,761
5440,7785,800
7440,51,77
113,4330,242
5767,4950,92
6876,2711,91
5326,211,585
58,3047,646
2334,2254,594
5174,238,349
5500,1357,247
5385,5785,747
677,419,661
6870,2377,202
1867,5999,585
1155,2494,450
1998,3252,521
4304,3283,644
6109,2413,218
4784,6746,682
2331,1905,417
2765,4681,276
6451,1987,396
5851,2853,394
2334,2015,358
7836,2797,294
8011,363,171
5413,2627,496
1820,3033,354
6305,7746,270
2029,4888,351
2856,5956,86
4081,7095,533
406,677,168
4102,3914,583
5434,7368,236
3134,7169,301
1504,7037,408
6410,7063,623
3624,4789,284
4380,228,56
6408,4123,423
7723,1895,991
2670,4146,870
5179,793,187
2521,3187,141
1408,746,203
7834,6357,420
152,3348,86
2658,2951,485
